Date,closing price
2024-07-21,85.51986099583756
2024-07-22,78.01194043379918
2024-07-23,104.40014450053333
2024-07-24,94.97945775647389
2024-07-25,266.6088918366155
2024-07-26,107.08356447299353
2024-07-27,102.43800713771199
2024-07-28,94.35921369263272
2024-07-29,87.19695601329106
2024-07-30,108.72457328280144
2024-07-31,106.50201177958661
2024-08-01,99.00824136220618
2024-08-02,118.46636996047665
2024-08-03,89.29915233673847
2024-08-04,84.74474829075261
2024-08-05,93.08091930118755
2024-08-06,99.54413983644503
2024-08-07,102.43339449322691
2024-08-08,97.5876394214367
2024-08-09,103.52055396514297
2024-08-10,87.48460575809555
2024-08-11,114.4376460407326
2024-08-12,99.17848821607431
2024-08-13,111.17295831588127
2024-08-14,103.42725346377703
2024-08-15,104.56753219153784
2024-08-16,105.69767280232205
2024-08-17,104.47708560017315
2024-08-18,106.42722759867544
2024-08-19,113.29152530132431
2024-08-20,101.9652116970147
2024-08-21,107.09003757588512
2024-08-22,99.10264305712774
2024-08-23,114.40117215449473
2024-08-24,93.2360769794073
2024-08-25,118.00940432910815
2024-08-26,99.59842049355656
2024-08-27,85.69224897881952
2024-08-28,101.2810441491079
2024-08-29,93.1894834252512
2024-08-30,108.40643548988724
2024-08-31,93.4737602069761
2024-09-01,95.5381656678522
2024-09-02,81.10459269054469
2024-09-03,95.47693680750923
2024-09-04,75.76120673371044
2024-09-05,84.16097176514276
2024-09-06,107.60414656144297
2024-09-07,107.85800158650832
2024-09-08,104.25457561784965
2024-09-09,90.33023856870787
2024-09-10,99.5228864385802
2024-09-11,99.96397460909432
2024-09-12,88.41635310807457
2024-09-13,115.0339830176715
2024-09-14,108.77362290575671
2024-09-15,97.79035826170336
2024-09-16,100.26885838994531
2024-09-17,102.08382807947552
2024-09-18,79.58265131575709
2024-09-19,97.52822617479403
2024-09-20,93.18015752002202
2024-09-21,89.98379990105084
2024-09-22,97.18899707114045
2024-09-23,117.97686526849523
2024-09-24,106.4084286126701
2024-09-25,94.28821010217203
2024-09-26,105.72582781356158
